2548238	1138886
2548213	1138896
2548150	1138927
2548125	1138935
2548070	1138950
2548045	1138958
2548003	1138965
2547977	1138971
2547922	1138978
2547897	1138986
2547855	1138996
2547830	1139004
2547805	1139014
2547780	1139035
2547722	1139109
2547697	1139134
2547677	1139160
2547660	1139186
2547637	1139211
2547612	1139234
2547587	1139260
2547532	1139265
2547484	1139278
2547447	1139283
2547394	1139265
2547332	1139265
2547264	1139309
2547156	1139332
2547086	1139373
2547024	1139396
2546944	1139409
2546829	1139421
2546741	1139432
2546691	1139419
2546483	1139455
2546433	1139478
2546373	1139483
2546265	1139516
2546012	1139521
2545950	1139539
2545785	1139580
2545727	1139618
2545577	1139654
2545377	1139718
2545246	1139759
2545131	1139821
2545084	1139846
2544994	1139882
2544861	1139849
2544778	1139849
2544643	1139890
2544458	1139862
2544303	1139862
2544148	1139841
2544123	1139841
2544040	1139852
2543955	1139887
2543810	1139890
2543667	1139898
2543567	1139903
2543507	1139880
2543349	1139905
2543209	1139903
2543099	1139910
2543011	1139931
2542831	1139928
2542676	1139928
2542528	1139918
2542413	1139908
2542288	1139898
2542153	1139841
2542047	1139788
2541922	1139790
2541870	1139816
2541704	1139844
2541579	1139844
2541484	1139836
2541364	1139795
2541214	1139729
2541131	1139698
2541104	1139703
2541039	1139675
2541041	1139649
2540863	1139580
2540756	1139562
2540691	1139585
2540298	1139562
2540182	1139562
2539977	1139583
2539809	1139608
2539637	1139613
2539469	1139662
2539374	1139693
2539234	1139713
2539074	1139700
2538983	1139700
2538828	1139662
2538783	1139657
2538585	1139657
2538523	1139647
2538433	1139693
2538355	1139726
2538318	1139726
2538232	1139693
2538170	1139657
2537869	1139593
2537694	1139554
2537604	1139575
2537527	1139552
2537499	1139562
2537471	1139565
2537329	1139544
2537226	1139542
2537046	1139480
2536876	1139455
2536741	1139444
2536615	1139424
2536525	1139421
2536423	1139465
2536335	1139449
2536207	1139416
2536205	1139385
2536180	1139393
2536082	1139362
2535977	1139350
2535829	1139350
2535787	1139327
2535759	1139344
2535729	1139339
2535567	1139296
2535409	1139293
2535316	1139286
2535204	1139291
2535138	1139278
2535053	1139265
2534856	1139347
2534733	1139378
2534588	1139370
2534475	1139329
2534292	1139293
2534302	1139263
2534247	1139234
2534130	1139211
2534005	1139204
2533812	1139140
2533782	1139147
2533717	1139134
2533687	1139106
2533526	1139076
2533434	1139055
2533419	1139030
2533361	1139030
2533301	1138999
2533198	1138986
2533138	1138976
2533103	1138945
2533048	1138945
2533016	1138960
2532973	1138958
2532903	1138971
2532853	1138945
2532743	1138919
2532625	1138886
2532510	1138850
2532500	1138829
2532438	1138817
2532403	1138829
2532378	1138786
2532315	1138771
2532218	1138774
2532097	1138721
2532047	1138696
2531885	1138643
2531750	1138607
2531700	1138615
2531602	1138554
2531470	1138547
2531282	1138519
2531245	1138534
2531122	1138580
2531012	1138635
2530962	1138627
2530872	1138673
2530737	1138744
2530610	1138829
2530525	1138860
2530412	1138935
2530322	1139021
2530227	1139082
2530147	1139127
2530107	1139165
2530102	1139203
2530094	1139178
2529972	1139258
2529877	1139321
2529807	1139357
2529709	1139415
2529627	1139473
2529564	1139518
2529504	1139553
2529429	1139604
2529369	1139435
2529327	1139435
2529267	1139463
2529192	1139395
2529164	1139427
2529194	1139473
2529217	1139518
2529209	1139594
2529212	1139667
2529089	1139677
2528892	1139697
2528739	1139687
2528636	1139664
2528484	1139606
2528391	1139566
2528291	1139511
2528336	1139422
2528401	1139367
2528384	1139326
2528321	1139339
2528279	1139405
2528244	1139483
2528181	1139447
2528126	1139389
2528081	1139336
2528036	1139294
2527949	1139286
2527876	1139278
2527804	1139220
2527714	1139180
2527621	1139127
2527541	1139069
2527411	1139046
2527261	1139016
2527191	1138981
2527124	1138918
2527066	1138842
2526893	1138723
2526746	1138597
2526638	1138484
2526538	1138368
2526476	1138267
2526463	1138108
2526491	1137802
2526473	1137641
2526473	1137389
2526473	1137275
2526423	1137149
2526353	1136982
2526303	1136801
2526218	1136723
2526153	1136680
2526068	1136513
2526111	1136483
2526031	1136432
2525938	1136397
2525831	1136384
2525743	1136384
2525643	1136329
